name,name1,nationality,nationality1,dob,dob1,occupation,occupation1
,,,,12/29/1940,12/29/1940,http://dbpedia.org/resource/C._Edward_McVaney__PersonFunction__1,"philanthropist, investor and Chairman of the board"
,,,,9/6/1959,9/6/1959,http://dbpedia.org/resource/Moon_Express,"Co-founder and Executive Chairman of Moon Express, CEO of Viome"
,,,,9/6/1959,9/6/1959,http://dbpedia.org/resource/Naveen_Jain__PersonFunction__1,"Co-founder and Executive Chairman of Moon Express, CEO of Viome"
,,,,7/3/1909,7/3/1909,http://dbpedia.org/resource/Stavros_Niarchos__PersonFunction__1,Shipping tycoon
,,,,7/4/1946,7/4/1946,http://dbpedia.org/resource/Investor,"Businessman, financier, philanthropist"
,,,,7/4/1946,7/4/1946,http://dbpedia.org/resource/Philanthropy,"Businessman, financier, philanthropist"
,,,,5/3/1965,5/3/1965,http://dbpedia.org/resource/Mikhail_Prokhorov__PersonFunction__1,"Businessman, politician"
,,,,10/19/1927,10/19/1927,http://dbpedia.org/resource/Red_McCombs__PersonFunction__1,Businessman
,,,,10/8/1935,10/8/1935,http://dbpedia.org/resource/Víctor_Carranza__PersonFunction__1,Emerald mine owner
,,,,10/15/1927,10/15/1927,http://dbpedia.org/resource/B._S._Abdur_Rahman__PersonFunction__1,"Entrepreneur, philanthropist, educationist"
,,,,10/15/1927,10/15/1927,http://dbpedia.org/resource/Entrepreneurship,"Entrepreneur, philanthropist, educationist"
,,,,6/14/1946,6/14/1946,http://dbpedia.org/resource/Robert_Louis-Dreyfus__PersonFunction__1,Businessman
,,,,10/24/1944,10/24/1944,http://dbpedia.org/resource/Board_of_directors,http://dbpedia.org/resource/International_Speedway_Corporation
,,,,10/24/1944,10/24/1944,http://dbpedia.org/resource/NASCAR,http://dbpedia.org/resource/International_Speedway_Corporation
,,,,10/24/1944,10/24/1944,http://dbpedia.org/resource/Chief_executive_officer,http://dbpedia.org/resource/International_Speedway_Corporation
,,,,10/24/1944,10/24/1944,http://dbpedia.org/resource/Vice_president,http://dbpedia.org/resource/International_Speedway_Corporation
,,,,10/24/1944,10/24/1944,http://dbpedia.org/resource/International_Speedway_Corporation,http://dbpedia.org/resource/International_Speedway_Corporation
,,,,10/24/1944,10/24/1944,http://dbpedia.org/resource/Board_of_directors,"Vice chairman and executive vice president, NASCAR;"
,,,,10/24/1944,10/24/1944,http://dbpedia.org/resource/NASCAR,"Vice chairman and executive vice president, NASCAR;"
,,,,10/24/1944,10/24/1944,http://dbpedia.org/resource/Chief_executive_officer,"Vice chairman and executive vice president, NASCAR;"
,,,,10/24/1944,10/24/1944,http://dbpedia.org/resource/Vice_president,"Vice chairman and executive vice president, NASCAR;"
,,,,10/24/1944,10/24/1944,http://dbpedia.org/resource/International_Speedway_Corporation,"Vice chairman and executive vice president, NASCAR;"
,,,,10/24/1944,10/24/1944,http://dbpedia.org/resource/Board_of_directors,http://dbpedia.org/resource/Chief_executive_officer
,,,,10/24/1944,10/24/1944,http://dbpedia.org/resource/NASCAR,http://dbpedia.org/resource/Chief_executive_officer
,,,,10/24/1944,10/24/1944,http://dbpedia.org/resource/Chief_executive_officer,http://dbpedia.org/resource/Chief_executive_officer
,,,,10/24/1944,10/24/1944,http://dbpedia.org/resource/Vice_president,http://dbpedia.org/resource/Chief_executive_officer
,,,,10/24/1944,10/24/1944,http://dbpedia.org/resource/International_Speedway_Corporation,http://dbpedia.org/resource/Chief_executive_officer
,,,,4/8/1952,4/8/1952,http://dbpedia.org/resource/Arcadi_Gaydamak__PersonFunction__1,businessman
,,,,6/14/1946,6/14/1946,http://dbpedia.org/resource/Business_career_of_Donald_Trump,Politician
,,,,6/14/1946,6/14/1946,http://dbpedia.org/resource/Business_career_of_Donald_Trump,television presenter
,,,,6/14/1946,6/14/1946,http://dbpedia.org/resource/Business_career_of_Donald_Trump,businessman
,,,,6/14/1946,6/14/1946,http://dbpedia.org/resource/Business_career_of_Donald_Trump,
,,,,12/29/1937,12/29/1937,http://dbpedia.org/resource/Wayne_Huizenga__PersonFunction__1,Businessman; entrepreneur
,Elon Musk,,,6/28/1971,6/28/1971,http://dbpedia.org/resource/Elon_Musk__PersonFunction__1,
,Ion Țiriac,,,5/9/1939,5/9/1939,,
,,,,2/3/1961,2/3/1961,,
,,,,7/14/1949,7/14/1949,,
David G. Booth,David G. Booth,,,3/7/2021,,http://dbpedia.org/resource/Dimensional_Fund_Advisors,"Co-Founder and Executive Chairman, Dimensional Fund Advisors"
David G. Booth,David G. Booth,,,3/7/2021,,http://dbpedia.org/resource/David_G._Booth__PersonFunction__1,"Co-Founder and Executive Chairman, Dimensional Fund Advisors"
Sergey Petrov,Sergey Petrov,http://dbpedia.org/resource/Russia,http://dbpedia.org/resource/Austrians,,1954,http://dbpedia.org/resource/Rolf_(company),"politician, founder of the ROLF Group"
Sergey Petrov,Sergey Petrov,http://dbpedia.org/resource/Austrians,http://dbpedia.org/resource/Austrians,,1954,http://dbpedia.org/resource/Rolf_(company),"politician, founder of the ROLF Group"
Sergey Petrov,Sergey Petrov,http://dbpedia.org/resource/Russia,http://dbpedia.org/resource/Russia,,1954,http://dbpedia.org/resource/Rolf_(company),"politician, founder of the ROLF Group"
Sergey Petrov,Sergey Petrov,http://dbpedia.org/resource/Austrians,http://dbpedia.org/resource/Russia,,1954,http://dbpedia.org/resource/Rolf_(company),"politician, founder of the ROLF Group"
Sergey Petrov,Sergey Petrov,http://dbpedia.org/resource/Russia,http://dbpedia.org/resource/Russia,,1954,http://dbpedia.org/resource/Politician,"politician, founder of the ROLF Group"
Sergey Petrov,Sergey Petrov,http://dbpedia.org/resource/Russia,http://dbpedia.org/resource/Austrians,,1954,http://dbpedia.org/resource/Politician,"politician, founder of the ROLF Group"
Sergey Petrov,Sergey Petrov,http://dbpedia.org/resource/Austrians,http://dbpedia.org/resource/Austrians,,1954,http://dbpedia.org/resource/Politician,"politician, founder of the ROLF Group"
Sergey Petrov,Sergey Petrov,http://dbpedia.org/resource/Austrians,http://dbpedia.org/resource/Russia,,1954,http://dbpedia.org/resource/Politician,"politician, founder of the ROLF Group"
Jonathan Nelson,Jonathan Nelson,http://dbpedia.org/resource/United_States,United States,,1956,http://dbpedia.org/resource/Providence_Equity,Founder of Providence Equity Partners
Jonathan Nelson,Jonathan Nelson,http://dbpedia.org/resource/United_States,United States,,1956,http://dbpedia.org/resource/Jonathan_M._Nelson__PersonFunction__1,Founder of Providence Equity Partners
Jagdish Chandra Mahindra,Jagdish Chandra Mahindra,http://dbpedia.org/resource/India,Indian,,1892,http://dbpedia.org/resource/Mahindra_&_Mahindra,Co-Founder of Mahindra & Mahindra
Jagdish Chandra Mahindra,Jagdish Chandra Mahindra,http://dbpedia.org/resource/India,Indian,,1892,http://dbpedia.org/resource/Jagdish_Chandra_Mahindra__PersonFunction__1,Co-Founder of Mahindra & Mahindra
Lagadapati Madhusudhan Rao,Lagadapati Madhusudhan Rao,http://dbpedia.org/resource/India,Indian,,1966,,
Hasib Sabbagh,Hasib Sabbagh,http://dbpedia.org/resource/Palestinians,http://dbpedia.org/resource/Palestinians,,1920,,
,Isabel dos Santos,http://dbpedia.org/resource/Angola,http://dbpedia.org/resource/Angola,,4/20/1973,http://dbpedia.org/resource/Isabel_dos_Santos__PersonFunction__1,Businesswoman
,Isabel dos Santos,http://dbpedia.org/resource/Angola,http://dbpedia.org/resource/Russia,,4/20/1973,http://dbpedia.org/resource/Isabel_dos_Santos__PersonFunction__1,Businesswoman
,Isabel dos Santos,http://dbpedia.org/resource/Russia,http://dbpedia.org/resource/Angola,,4/20/1973,http://dbpedia.org/resource/Isabel_dos_Santos__PersonFunction__1,Businesswoman
,Isabel dos Santos,http://dbpedia.org/resource/Russia,http://dbpedia.org/resource/Russia,,4/20/1973,http://dbpedia.org/resource/Isabel_dos_Santos__PersonFunction__1,Businesswoman
,Mærsk Mc-Kinney Møller,http://dbpedia.org/resource/Danes,http://dbpedia.org/resource/Danes,,7/13/1913,http://dbpedia.org/resource/Freight_transport,Shipping
,Mærsk Mc-Kinney Møller,http://dbpedia.org/resource/Danes,http://dbpedia.org/resource/Danes,,7/13/1913,http://dbpedia.org/resource/Mærsk_Mc-Kinney_Møller__PersonFunction__1,Shipping
Saif Ahmad Al Ghurair,Saif Ahmad Al Ghurair,,Emirati,,1924,http://dbpedia.org/resource/Saif_Ahmad_Al_Ghurair__PersonFunction__1,Businessman
Vinod  Goenka,Vinod  Goenka,,Indian,,2,http://dbpedia.org/resource/Vinod_Goenka__PersonFunction__1,"Chairman and Managing Director, DB Group"
Vinod  Goenka,Vinod  Goenka,,Indian,,2,http://dbpedia.org/resource/Chief_executive_officer,"Chairman and Managing Director, DB Group"
Vinod  Goenka,Vinod  Goenka,,Indian,,2,http://dbpedia.org/resource/Chairperson,"Chairman and Managing Director, DB Group"
Jerónimo Arango,Jerónimo Arango,,Mexican,,1927,http://dbpedia.org/resource/Jerónimo_Arango__PersonFunction__1,"Co-founder, Aurrerá"
Jerónimo Arango,Jerónimo Arango,,Mexican,,1927,http://dbpedia.org/resource/Aurrerá,"Co-founder, Aurrerá"
Angela Bennett,Angela Bennett,,Australian,,circa,http://dbpedia.org/resource/Angela_Bennett__PersonFunction__1,Mining heiress
Yuli Ofer,Yuli Ofer,,Israeli,,1924,http://dbpedia.org/resource/Yuli_Ofer__PersonFunction__1,Businessman and shipping tycoon
Yuli Ofer,יולי עופר,,Israeli,,1924,http://dbpedia.org/resource/Yuli_Ofer__PersonFunction__1,Businessman and shipping tycoon
יולי עופר,Yuli Ofer,,Israeli,,1924,http://dbpedia.org/resource/Yuli_Ofer__PersonFunction__1,Businessman and shipping tycoon
יולי עופר,יולי עופר,,Israeli,,1924,http://dbpedia.org/resource/Yuli_Ofer__PersonFunction__1,Businessman and shipping tycoon
Victor Fung Kwok-king,Victor Fung Kwok-king,,Chinese/American,,1945,http://dbpedia.org/resource/Victor_Fung__PersonFunction__1,"Engineer, businessman"
Κώστας Μακρής,Con Makris,,Greek,,1943,http://dbpedia.org/resource/Kostas_Makris__PersonFunction__1,http://dbpedia.org/resource/Real_Estate
Κώστας Μακρής,Κώστας Μακρής,,Greek,,1943,http://dbpedia.org/resource/Kostas_Makris__PersonFunction__1,http://dbpedia.org/resource/Real_Estate
Con Makris,Con Makris,,Greek,,1943,http://dbpedia.org/resource/Kostas_Makris__PersonFunction__1,http://dbpedia.org/resource/Businessperson
Con Makris,Κώστας Μακρής,,Greek,,1943,http://dbpedia.org/resource/Kostas_Makris__PersonFunction__1,http://dbpedia.org/resource/Businessperson
Con Makris,Con Makris,,Greek,,1943,http://dbpedia.org/resource/Kostas_Makris__PersonFunction__1,http://dbpedia.org/resource/Real_Estate
Con Makris,Κώστας Μακρής,,Greek,,1943,http://dbpedia.org/resource/Kostas_Makris__PersonFunction__1,http://dbpedia.org/resource/Real_Estate
Κώστας Μακρής,Con Makris,,Greek,,1943,http://dbpedia.org/resource/Kostas_Makris__PersonFunction__1,http://dbpedia.org/resource/Businessperson
Κώστας Μακρής,Κώστας Μακρής,,Greek,,1943,http://dbpedia.org/resource/Kostas_Makris__PersonFunction__1,http://dbpedia.org/resource/Businessperson
Κώστας Μακρής,Con Makris,,Australian,,1943,http://dbpedia.org/resource/Kostas_Makris__PersonFunction__1,http://dbpedia.org/resource/Real_Estate
Κώστας Μακρής,Κώστας Μακρής,,Australian,,1943,http://dbpedia.org/resource/Kostas_Makris__PersonFunction__1,http://dbpedia.org/resource/Real_Estate
Κώστας Μακρής,Con Makris,,Australian,,1943,http://dbpedia.org/resource/Kostas_Makris__PersonFunction__1,http://dbpedia.org/resource/Businessperson
Κώστας Μακρής,Κώστας Μακρής,,Australian,,1943,http://dbpedia.org/resource/Kostas_Makris__PersonFunction__1,http://dbpedia.org/resource/Businessperson
Con Makris,Con Makris,,Australian,,1943,http://dbpedia.org/resource/Kostas_Makris__PersonFunction__1,http://dbpedia.org/resource/Businessperson
Con Makris,Κώστας Μακρής,,Australian,,1943,http://dbpedia.org/resource/Kostas_Makris__PersonFunction__1,http://dbpedia.org/resource/Businessperson
Con Makris,Con Makris,,Australian,,1943,http://dbpedia.org/resource/Kostas_Makris__PersonFunction__1,http://dbpedia.org/resource/Real_Estate
Con Makris,Κώστας Μακρής,,Australian,,1943,http://dbpedia.org/resource/Kostas_Makris__PersonFunction__1,http://dbpedia.org/resource/Real_Estate
Con Makris,Con Makris,,Greek,,1943,http://dbpedia.org/resource/Businessperson,http://dbpedia.org/resource/Businessperson
Con Makris,Κώστας Μακρής,,Greek,,1943,http://dbpedia.org/resource/Businessperson,http://dbpedia.org/resource/Businessperson
Κώστας Μακρής,Con Makris,,Greek,,1943,http://dbpedia.org/resource/Businessperson,http://dbpedia.org/resource/Real_Estate
Κώστας Μακρής,Κώστας Μακρής,,Greek,,1943,http://dbpedia.org/resource/Businessperson,http://dbpedia.org/resource/Real_Estate
Con Makris,Con Makris,,Greek,,1943,http://dbpedia.org/resource/Businessperson,http://dbpedia.org/resource/Real_Estate
Con Makris,Κώστας Μακρής,,Greek,,1943,http://dbpedia.org/resource/Businessperson,http://dbpedia.org/resource/Real_Estate
Κώστας Μακρής,Con Makris,,Greek,,1943,http://dbpedia.org/resource/Businessperson,http://dbpedia.org/resource/Businessperson
Κώστας Μακρής,Κώστας Μακρής,,Greek,,1943,http://dbpedia.org/resource/Businessperson,http://dbpedia.org/resource/Businessperson
Κώστας Μακρής,Con Makris,,Australian,,1943,http://dbpedia.org/resource/Businessperson,http://dbpedia.org/resource/Real_Estate
Κώστας Μακρής,Κώστας Μακρής,,Australian,,1943,http://dbpedia.org/resource/Businessperson,http://dbpedia.org/resource/Real_Estate
Κώστας Μακρής,Con Makris,,Australian,,1943,http://dbpedia.org/resource/Businessperson,http://dbpedia.org/resource/Businessperson
Κώστας Μακρής,Κώστας Μακρής,,Australian,,1943,http://dbpedia.org/resource/Businessperson,http://dbpedia.org/resource/Businessperson
Con Makris,Con Makris,,Australian,,1943,http://dbpedia.org/resource/Businessperson,http://dbpedia.org/resource/Businessperson
Con Makris,Κώστας Μακρής,,Australian,,1943,http://dbpedia.org/resource/Businessperson,http://dbpedia.org/resource/Businessperson
Con Makris,Con Makris,,Australian,,1943,http://dbpedia.org/resource/Businessperson,http://dbpedia.org/resource/Real_Estate
Con Makris,Κώστας Μακρής,,Australian,,1943,http://dbpedia.org/resource/Businessperson,http://dbpedia.org/resource/Real_Estate
James R. Cargill II,James R. Cargill II,,American,,1949,http://dbpedia.org/resource/Cargill,"Heir, Cargill"
James R. Cargill II,James R. Cargill II,,American,,1949,http://dbpedia.org/resource/James_R._Cargill_II__PersonFunction__1,"Heir, Cargill"
Hourieh Peramaa,Hourieh Peramaa,,Iranian,,1930,,
Hourieh Peramaa,Hourieh Peramaa,,Kazakhstani,,1930,,
,Richard Branson,,British,,7/18/1950,http://dbpedia.org/resource/Richard_Branson__PersonFunction__1,Businessman and author
,Charlie Ergen,,American,,3/1/1953,http://dbpedia.org/resource/Charlie_Ergen__PersonFunction__1,Businessman
,Mikhail Fridman,,Russian,,4/21/1964,http://dbpedia.org/resource/LetterOne,"Co-founder of LetterOne, Alfa Group, and Alfa Bank"
,Mikhail Fridman,,Russian,,4/21/1964,http://dbpedia.org/resource/Alfa-Bank,"Co-founder of LetterOne, Alfa Group, and Alfa Bank"
,Mikhail Fridman,,Russian,,4/21/1964,http://dbpedia.org/resource/Mikhail_Fridman__PersonFunction__1,"Co-founder of LetterOne, Alfa Group, and Alfa Bank"
,Mikhail Fridman,,Russian,,4/21/1964,http://dbpedia.org/resource/Alfa_Group,"Co-founder of LetterOne, Alfa Group, and Alfa Bank"
,David Hains,,Australian,,circa,http://dbpedia.org/resource/David_Hains__PersonFunction__1,Businessman; investor; horse breeder
,,,Saudi,,1941,http://dbpedia.org/resource/Saleh_Abdullah_Kamel__PersonFunction__1,Businessman
(PECCE),,,,,1939,http://dbpedia.org/resource/Luigi_Peccenini__PersonFunction__1,"* Honorary President of Wall Street Institute International and Wall Street English China.
* General Advisor at Laureate International Universities in China.
* General Advisor at WorldStrides in China.
* Guest Professor at the Beijing Normal University.
* Guest Professor at the Shanghai International Studies University.
* Guest Professor at the Hunan International Economics University.
* Adjunct Professor at the Shanghai Jiao Tong University."
(PECCE),Luigi Tiziano Peccenini,,,,1939,http://dbpedia.org/resource/Luigi_Peccenini__PersonFunction__1,"* Honorary President of Wall Street Institute International and Wall Street English China.
* General Advisor at Laureate International Universities in China.
* General Advisor at WorldStrides in China.
* Guest Professor at the Beijing Normal University.
* Guest Professor at the Shanghai International Studies University.
* Guest Professor at the Hunan International Economics University.
* Adjunct Professor at the Shanghai Jiao Tong University."
Luigi Tiziano Peccenini,,,,,1939,http://dbpedia.org/resource/Luigi_Peccenini__PersonFunction__1,"* Honorary President of Wall Street Institute International and Wall Street English China.
* General Advisor at Laureate International Universities in China.
* General Advisor at WorldStrides in China.
* Guest Professor at the Beijing Normal University.
* Guest Professor at the Shanghai International Studies University.
* Guest Professor at the Hunan International Economics University.
* Adjunct Professor at the Shanghai Jiao Tong University."
Luigi Tiziano Peccenini,Luigi Tiziano Peccenini,,,,1939,http://dbpedia.org/resource/Luigi_Peccenini__PersonFunction__1,"* Honorary President of Wall Street Institute International and Wall Street English China.
* General Advisor at Laureate International Universities in China.
* General Advisor at WorldStrides in China.
* Guest Professor at the Beijing Normal University.
* Guest Professor at the Shanghai International Studies University.
* Guest Professor at the Hunan International Economics University.
* Adjunct Professor at the Shanghai Jiao Tong University."
(PECCE),,,,,1939,http://dbpedia.org/resource/Wall_Street_English,"* Honorary President of Wall Street Institute International and Wall Street English China.
* General Advisor at Laureate International Universities in China.
* General Advisor at WorldStrides in China.
* Guest Professor at the Beijing Normal University.
* Guest Professor at the Shanghai International Studies University.
* Guest Professor at the Hunan International Economics University.
* Adjunct Professor at the Shanghai Jiao Tong University."
(PECCE),Luigi Tiziano Peccenini,,,,1939,http://dbpedia.org/resource/Wall_Street_English,"* Honorary President of Wall Street Institute International and Wall Street English China.
* General Advisor at Laureate International Universities in China.
* General Advisor at WorldStrides in China.
* Guest Professor at the Beijing Normal University.
* Guest Professor at the Shanghai International Studies University.
* Guest Professor at the Hunan International Economics University.
* Adjunct Professor at the Shanghai Jiao Tong University."
Luigi Tiziano Peccenini,,,,,1939,http://dbpedia.org/resource/Wall_Street_English,"* Honorary President of Wall Street Institute International and Wall Street English China.
* General Advisor at Laureate International Universities in China.
* General Advisor at WorldStrides in China.
* Guest Professor at the Beijing Normal University.
* Guest Professor at the Shanghai International Studies University.
* Guest Professor at the Hunan International Economics University.
* Adjunct Professor at the Shanghai Jiao Tong University."
Luigi Tiziano Peccenini,Luigi Tiziano Peccenini,,,,1939,http://dbpedia.org/resource/Wall_Street_English,"* Honorary President of Wall Street Institute International and Wall Street English China.
* General Advisor at Laureate International Universities in China.
* General Advisor at WorldStrides in China.
* Guest Professor at the Beijing Normal University.
* Guest Professor at the Shanghai International Studies University.
* Guest Professor at the Hunan International Economics University.
* Adjunct Professor at the Shanghai Jiao Tong University."
(PECCE),,,,,1939,http://dbpedia.org/resource/Beijing_Normal_University,"* Honorary President of Wall Street Institute International and Wall Street English China.
* General Advisor at Laureate International Universities in China.
* General Advisor at WorldStrides in China.
* Guest Professor at the Beijing Normal University.
* Guest Professor at the Shanghai International Studies University.
* Guest Professor at the Hunan International Economics University.
* Adjunct Professor at the Shanghai Jiao Tong University."
(PECCE),Luigi Tiziano Peccenini,,,,1939,http://dbpedia.org/resource/Beijing_Normal_University,"* Honorary President of Wall Street Institute International and Wall Street English China.
* General Advisor at Laureate International Universities in China.
* General Advisor at WorldStrides in China.
* Guest Professor at the Beijing Normal University.
* Guest Professor at the Shanghai International Studies University.
* Guest Professor at the Hunan International Economics University.
* Adjunct Professor at the Shanghai Jiao Tong University."
